filename,Mobilenet_v1,Inception_v4,Resnet_v1_152,kp_surf,average_perceived_brightness,contrast,area_by_perim,aspect_ratio,edge_length1,hue1
ILSVRC2012_val_00000041.JPEG,0,0,0,-0.1836799170374435,0.5320573037862621,0.6087000092629303,0.65669517278027,-0.04007568632201791,1.1708465683495284,0.13864794396276314
ILSVRC2012_val_00000042.JPEG,1,0,0,-0.5698541118323335,0.895240314357617,1.671013773197988,0.41734098726658325,0.8641811674893242,1.8808389346092729,0.3245235152259687
ILSVRC2012_val_00000043.JPEG,1,0,0,0.26348397938417056,-0.43762676842013526,-0.504898257998615,-0.35606319056832314,-0.3725652380179565,-0.5331886453377167,-0.2569544125486298
ILSVRC2012_val_00000044.JPEG,1,0,0,0.21873938026270012,-0.09398499531563853,-0.08736933870432968,0.15428884818736807,-0.04977558764573355,-0.21401095591686095,-0.32128368127828466
ILSVRC2012_val_00000045.JPEG,1,0,0,0.23507823803500302,-0.29937780536844427,-0.19758855033992875,-0.2543743649033869,-0.36441891385262565,-0.24485923155363648,-0.2330146030732009
ILSVRC2012_val_00000046.JPEG,1,0,0,-0.6625127614074838,0.9107067704976572,1.067806903786082,0.4736859925344138,0.05983626392061889,2.079031950232265,0.012271998322122278
ILSVRC2012_val_00000047.JPEG,1,0,0,0.21042597599742616,-0.23009664039671618,-0.18086483391909816,0.15874605088242338,-0.09637970867413816,-0.10155178510303206,-0.19561328539888417
ILSVRC2012_val_00000048.JPEG,0,0,0,0.2231645825814313,0.0877529344693008,0.07327475511301823,0.30469422169894084,0.15632768730986307,-0.39680689367687566,0.12872862837154192
ILSVRC2012_val_00000049.JPEG,1,0,0,0.2141009615751382,0.13526383799006128,0.4538476004310731,0.03040108919487028,0.34376004224050594,-0.33134236610753665,0.264950205771048
ILSVRC2012_val_00000050.JPEG,0,0,0,0.2675594427964394,-0.3474734820172121,-0.2986190679034808,-0.3605408450412018,-0.43388541742823833,-0.694877677158727,-0.3435749416080162
ILSVRC2012_val_00000051.JPEG,1,0,0,0.24723923916582144,-0.3095664908937549,-0.4184752537816903,-0.29572768352857637,-0.25567749993984146,-0.3508757444760156,-0.48558895860493156
ILSVRC2012_val_00000052.JPEG,1,0,0,-0.6350457253186801,0.4765463670014981,0.2080682248866584,0.5461188534162147,0.6844747660520478,2.1435331460377673,-0.05675529550547441
ILSVRC2012_val_00000053.JPEG,1,0,0,-1.6711349520399892,4.5904456535721865,2.334676002479393,1.2714300362265052,1.4731139394209436,1.7792031136639967,7.905695469637788
ILSVRC2012_val_00000054.JPEG,1,0,0,0.19455221565700398,-0.09596082804205415,-0.4288245683828418,-0.12225917097220516,-0.2227659149044194,0.010395654003935372,-0.38933838798545534
ILSVRC2012_val_00000055.JPEG,1,0,0,-1.9352855543538545,0.7866944112268377,0.46418324980850406,0.8933425795816061,1.1361527676511314,3.7485413066699325,0.6326931469854817
ILSVRC2012_val_00000056.JPEG,1,0,0,0.19896144387092224,-0.25338936354302055,-0.03968161720634118,0.03200880876542167,-0.10011653325521772,-0.010835998715802765,-0.1433991313772794
ILSVRC2012_val_00000057.JPEG,0,0,0,0.19602891373798115,0.027986770909535923,-0.018104304687058582,-0.19042945819057455,-0.1809304513591351,-0.0517436976580053,0.09462976289745915
ILSVRC2012_val_00000058.JPEG,1,0,0,0.27225928075781564,-0.42919127865875845,-0.4936946660389021,-0.5957567384749016,-0.45951947307717333,-0.7901293180700532,-0.3672987328950593
ILSVRC2012_val_00000059.JPEG,0,1,0,0.271361425335374,-0.4245820563794248,-0.4533432309952456,-0.41332090667693516,-0.36972879463621244,-0.7732115908921064,-0.23482466499090196
ILSVRC2012_val_00000060.JPEG,0,1,0,0.2347640789856602,-0.04898573295692531,-0.12313774266239925,-0.20215450361779075,-0.29941255027078445,-0.3419031652287384,-0.04582004379637163
ILSVRC2012_val_00000061.JPEG,0,0,0,0.26519513324868427,-0.31625621527771985,-0.3595859162804807,-0.31086820248398833,-0.3856095474647857,-0.6410480241528377,-0.38548397718160743
ILSVRC2012_val_00000062.JPEG,0,0,0,0.26486741042570083,-0.3112585767617867,-0.3183274940294084,-0.2571168429696049,-0.26017200224130627,-0.6528951321068958,-0.2948447357223808
ILSVRC2012_val_00000063.JPEG,1,0,0,-12.397605657805963,3.8031036464823162,2.98300397886769,20.225775218051805,6.568576062396691,3.2750420096251878,-0.550407371843308
ILSVRC2012_val_00000064.JPEG,0,0,1,0.020276649711138933,-0.02984766598689337,-0.19138420607186996,0.022136840361156908,-0.3551470327610089,0.7565469862200412,0.06279119814162805
ILSVRC2012_val_00000065.JPEG,1,0,0,0.25492907337085474,-0.2423202839030196,-0.10445052168031607,-0.5190856350397766,-0.44664402970366496,-0.48622842074696787,-0.5038649962530989
ILSVRC2012_val_00000066.JPEG,1,0,0,-0.1366002324853623,-0.20187680476947698,0.1253589646649827,0.084338897533352,0.19451114082864598,1.224155128127786,-0.2851461383700369
ILSVRC2012_val_00000067.JPEG,1,0,0,0.27008328135741516,-0.3814156826749834,-0.4628752465397647,-0.3289839419161712,-0.38739994488187035,-0.7670778256723724,-0.4241492529449087
ILSVRC2012_val_00000068.JPEG,1,0,0,0.26792671656587314,-0.4244708426274612,-0.4902153125663852,-0.2945087209292003,-0.4028488976508032,-0.6479464102342611,-0.423272163053772
ILSVRC2012_val_00000069.JPEG,1,0,0,0.2017936081030402,-0.16430377358492246,-0.41378007775658826,-0.31948187387926946,-0.2136068836144139,-0.00813976294749215,-0.3804199209537489
ILSVRC2012_val_00000070.JPEG,0,0,1,0.1260907994341246,0.20261792367030376,-0.12579203794378785,0.20070424798811948,-0.1325617905600983,0.26642876034539287,0.09766134507475954
ILSVRC2012_val_00000071.JPEG,0,0,1,0.1298033934281449,-0.0654096922399477,-0.11260449696074797,0.1394486578820403,0.01941945611395828,0.3242266003509532,-0.060323993916583746
ILSVRC2012_val_00000072.JPEG,1,0,0,-0.4779535544806016,-0.011669062976440719,0.42931736399568343,0.7426143429632363,0.23977454073109283,1.9082171262912713,-0.0773263814552464
ILSVRC2012_val_00000073.JPEG,1,0,0,0.10302467369086722,0.4020263310666382,-0.2612218864866119,-0.07323861216899924,0.25271768640864467,0.3300750883789565,-0.4401536650353395
ILSVRC2012_val_00000074.JPEG,1,0,0,0.25941212918212136,-0.4504901484484323,-0.3973447149498008,-0.2489224713256915,-0.30607633890670555,-0.480623721887815,-0.3019990013552352
ILSVRC2012_val_00000075.JPEG,1,0,0,0.22104304856437018,-0.17344802176967294,-0.3507013810703178,-0.22194039821353542,-0.2474953608658915,-0.15227653256084772,0.07300405406427056
ILSVRC2012_val_00000076.JPEG,1,0,0,0.26414314689600876,-0.3480827339485645,-0.351284686330506,-0.2254552741756676,-0.3125396169056401,-0.6128335107842817,-0.25079354530067927
ILSVRC2012_val_00000077.JPEG,1,0,0,0.27219977091776687,-0.4711888047593826,-0.4680492988077809,-0.46561967290255724,-0.37723038262383146,-0.7667109468407329,-0.3904681403581952
ILSVRC2012_val_00000078.JPEG,1,0,0,0.2430353019944609,-0.3102755611632491,-0.3419203247697517,-0.33296725380216885,-0.35249908857082596,-0.3059267685025469,-0.03535572157348387
ILSVRC2012_val_00000079.JPEG,1,0,0,0.25261456379118774,-0.4446781323268051,-0.5036947399065271,0.08296819513115111,-0.3909522338309858,-0.43504701659704853,-0.3312799832829487
ILSVRC2012_val_00000080.JPEG,1,0,0,0.2548076201573696,-0.35853378678428,-0.2504289465127738,-0.19321069578936695,-0.3331307927007574,-0.4539954435864342,-0.10769085720785353
ILSVRC2012_val_00000081.JPEG,1,0,0,0.2443027465390887,-0.0750806300773366,-0.10570214047145994,-0.5874898624429788,1.1267751695901416,-0.4200612103735922,-0.4895781235408365
ILSVRC2012_val_00000082.JPEG,1,0,0,0.23654469096414818,-0.20240059322615356,-0.24852693687358945,-0.11945890524222948,-0.30417219850883004,-0.2960921006585331,-0.27716504174451634
ILSVRC2012_val_00000083.JPEG,1,0,0,0.26281152062909785,-0.36551444297637364,-0.38830318950512005,-0.21984271876866804,-0.29296762786499964,-0.5717965229276326,-0.2409621592648083
ILSVRC2012_val_00000084.JPEG,0,0,1,0.2715267628133703,-0.41642292299452893,-0.42309184031261143,-0.4957920963034683,-0.41458294907658094,-0.7788322849083016,-0.3522867922865383
ILSVRC2012_val_00000085.JPEG,0,0,1,0.15169406178023973,0.9289489724031248,0.32975924325431066,-0.5618203480878157,-0.192065204513767,-0.37710071845027254,0.5596535572459631
ILSVRC2012_val_00000086.JPEG,1,0,0,0.25415637054479856,-0.5425026500708164,-0.451771143947892,-0.21319584904897992,-0.33078411098246263,-0.3969729627988927,-0.25180822422523613
ILSVRC2012_val_00000087.JPEG,0,0,0,-11.508712148815855,5.769370639740165,11.465085033415544,4.931041323442395,10.03828512939751,5.58408729472709,11.782037134853141
ILSVRC2012_val_00000088.JPEG,1,0,0,0.2718885462093018,-0.4229083365263412,-0.4605347357761511,-0.4780948359713775,-0.3516808617092225,-0.8052042943764224,-0.24203827675390358
ILSVRC2012_val_00000089.JPEG,1,0,0,0.09681382975030213,0.10061108367799244,0.4822146496091794,0.14872460477219726,-0.25773794033367053,0.39946624546770926,-0.04548304329046838
ILSVRC2012_val_00000090.JPEG,1,0,0,0.26113921511946575,-0.4090091519751062,-0.41531208041902123,-0.4572836592299352,-0.06991012832664759,-0.49644404561901895,-0.43522320816316834
ILSVRC2012_val_00000091.JPEG,1,0,0,0.14752783263524258,-0.32089031867397144,0.12754297011925028,-0.010113176330319908,-0.08358479093189598,0.2806125432777232,0.12545549463791533
ILSVRC2012_val_00000092.JPEG,0,1,0,0.2712535660186964,-0.47641863948509416,-0.44905166896336973,-0.38988257048807573,-0.40198229534330626,-0.7283586118131407,-0.3789743089621323
ILSVRC2012_val_00000093.JPEG,1,0,0,0.2542231100109439,-0.21402849255043654,-0.06284256492337449,-0.11033928243523065,-0.2919701216111112,-0.5446134834897322,-0.4182676332559712
ILSVRC2012_val_00000094.JPEG,0,0,0,0.23795063480497572,-0.06770012355044515,-0.43665287959119187,-0.2988079006718811,-0.32064951515775936,-0.33910217047183977,-0.5496686057054925
ILSVRC2012_val_00000095.JPEG,1,0,0,0.22767036438943525,-0.07406741902060433,0.03978394204913908,0.12759398454450338,-0.1954079842782831,-0.31516648063431923,-0.21836079406077322
ILSVRC2012_val_00000096.JPEG,1,0,0,0.2553813378022764,-0.3400520480768634,-0.20199333955196686,-0.3515156371363808,-0.3617932306415134,-0.45460817420401056,-0.33954294238435495
ILSVRC2012_val_00000097.JPEG,1,0,0,0.26704958781173255,-0.3890510188897357,-0.4777078258668485,-0.4373519491744009,-0.08957140076534031,-0.6182148036272691,-0.45269723695899605
ILSVRC2012_val_00000098.JPEG,1,0,0,0.2575718190248143,-0.5104725154184769,-0.3996049950786393,-0.3416524311020865,-0.3642912500944074,-0.43409144519802106,-0.4352686296046968
ILSVRC2012_val_00000099.JPEG,1,0,0,0.24995004857527037,-0.18752413007113314,0.10128255412477247,-0.273472794694749,-0.2986916901030494,-0.4883744818227452,-0.13709236816561438
ILSVRC2012_val_00000100.JPEG,1,0,0,0.2717611945214119,-0.40620452397801315,-0.5006674921109926,-0.5900181745641715,-0.34264595367987305,-0.7751480983460433,-0.31778078416586436
ILSVRC2012_val_00000101.JPEG,1,0,0,-0.236357299547455,1.323195152216138,-0.28885123184996236,2.1273363056349095,0.5281707772709684,0.8840222306458777,0.806171503805425
ILSVRC2012_val_00000102.JPEG,0,1,0,0.225996449825647,-0.07118121186443312,0.005503060081623083,-0.06404194133494867,-0.20075226434900126,-0.268628704340535,-0.23344679846251712
ILSVRC2012_val_00000103.JPEG,1,0,0,0.10641759888720492,0.12684455300582143,0.16043149234442028,0.45348879202098946,0.011453250703694634,0.3438222081873495,0.2677645659176981
ILSVRC2012_val_00000104.JPEG,1,0,0,0.26886307022075157,-0.5625553677036074,-0.3886461547154682,-0.44881275111844277,-0.12954462368066785,-0.6200304014647349,-0.20758990604367475
ILSVRC2012_val_00000105.JPEG,1,0,0,0.26956410511637674,-0.3951460503341391,-0.44812681627687007,-0.2866400062710331,-0.39306417700584173,-0.7380870107543733,-0.2900444542117498
ILSVRC2012_val_00000106.JPEG,0,1,0,0.20982917350487004,-0.36722515979279163,-0.2422982339919256,-0.3847169364990469,-0.42622329879277454,-0.026379739105184714,-0.3248129890249097
ILSVRC2012_val_00000107.JPEG,1,0,0,0.26117466169247916,-0.2017127336006164,-0.38468481314854974,-0.1762823008349431,-0.2712758060730647,-0.6499137707026291,-0.13259044671037834
ILSVRC2012_val_00000108.JPEG,1,0,0,0.1528930513473139,0.023360897771368544,0.21013979000139899,0.7523032914279826,-0.13382934301054328,0.09072505552105596,0.6253384711905168
ILSVRC2012_val_00000109.JPEG,1,0,0,0.2322349675701812,-0.16322872631402907,-0.07018718898719045,-0.3623192840105923,-0.21743904543495723,-0.2600761499349324,-0.16288640324094403
ILSVRC2012_val_00000110.JPEG,0,0,0,0.2663408170599604,-0.4054477717714299,-0.4091060214317675,-0.5476191845675473,-0.3949896870895461,-0.5908923009383855,-0.4460182764465391
ILSVRC2012_val_00000111.JPEG,1,0,0,0.2560642297209807,-0.40042137085814206,-0.32750231573189265,-0.5336850734486162,-0.24533348817390502,-0.4260442487429185,-0.28259222880876883
ILSVRC2012_val_00000112.JPEG,1,0,0,0.13400348058343067,-0.21786069887577245,0.1867862912933385,-0.22248477297725944,-0.2909687398998795,0.33867013537006974,0.5598463519714916
ILSVRC2012_val_00000113.JPEG,1,0,0,0.2608744670572109,-0.21511404821758887,-0.2172151174905811,-0.2331859978440469,-0.2444924370224739,-0.6393819131448574,-0.1579394744704784
ILSVRC2012_val_00000114.JPEG,0,1,0,0.177481276852262,-0.0020991685843832607,0.037814334026168676,0.3118669929632287,-0.019986908437205204,0.027833603696909532,-0.28897960266458905
ILSVRC2012_val_00000115.JPEG,0,1,0,-0.002377454369569906,-0.02736753239663198,0.43490256012275846,-0.057224935780767136,0.9110433943598718,0.8097878994654912,0.08675125370113344
ILSVRC2012_val_00000116.JPEG,1,0,0,-0.02241706349561697,0.24531012116940062,-0.19697375224133143,0.5074081915315731,0.1490878982006193,0.813060269652271,0.539042506717546
ILSVRC2012_val_00000117.JPEG,1,0,0,-0.05035247853239897,1.0121614083945405,0.10655264697058797,-0.17031475561551768,0.5182491728989869,0.6740780038653651,0.8589408008206352
ILSVRC2012_val_00000118.JPEG,1,0,0,0.23480733682712013,-0.14825562720595156,-0.476711589659876,-0.15323467159046794,-0.34538275312115174,-0.2840641952689099,-0.1745002854672595
ILSVRC2012_val_00000119.JPEG,0,0,0,0.14663409748104775,-0.06255723927251941,0.012194264720310094,-0.18782497693318836,-0.11452050895250143,0.2577569203316813,-0.10951675863497307
ILSVRC2012_val_00000120.JPEG,1,0,0,0.2703876246730011,-0.45407289373959003,-0.4295152120305955,-0.3207329538573775,-0.40130367226326485,-0.7232075176721839,-0.46702478843176126
ILSVRC2012_val_00000121.JPEG,0,0,0,0.2549110814925188,-0.27124585080305075,-0.17792144101767327,-0.22404270763240083,-0.2109048441782194,-0.49076009274265114,-0.33736284881887946
ILSVRC2012_val_00000122.JPEG,1,0,0,0.20079377401770823,-0.1764631069315566,0.07075066238421557,0.11383630006803194,-0.22918603082635586,-0.05629594554243196,-0.019811993402171685
ILSVRC2012_val_00000123.JPEG,1,0,0,-0.17635786905021505,2.328173077210594,0.24989756206522296,0.35690462076850393,0.47518707959792117,0.10688511996050491,1.5575298070125252
ILSVRC2012_val_00000124.JPEG,0,0,0,0.2126052770637038,-0.3115784363790544,-0.29779983324479253,-0.11437417392865983,-0.20110204436398949,-0.06761997825955741,-0.1315031036746714
ILSVRC2012_val_00000125.JPEG,0,1,0,0.2336369521577481,-0.3378194251665519,-0.3094393195021948,-0.30599502045973676,-0.3053966184197213,-0.21373477793614334,-0.32046989240968504
ILSVRC2012_val_00000126.JPEG,1,0,0,0.12962202909076112,-0.39815610589812983,0.49256121246961465,-0.46714620271685403,0.8294193410705413,0.3651601746237748,1.4379043628800006
ILSVRC2012_val_00000127.JPEG,1,0,0,0.2721847023423541,-0.436033432020422,-0.47237536661157276,-0.5649571903987752,-0.3652107821089613,-0.7814265832222672,-0.27744901218832296
ILSVRC2012_val_00000128.JPEG,0,0,0,0.19818035942468493,0.3178525488678958,-0.1030684301820237,-0.10364559343420462,-0.23730014088947277,-0.21190114168816931,-0.4839748784318255
ILSVRC2012_val_00000129.JPEG,1,0,0,0.2376004195511796,-0.22111542011441437,-0.21732205580507893,-0.046563795585209004,-0.32177417435763206,-0.311623512970503,0.05160875761529223
ILSVRC2012_val_00000130.JPEG,1,0,0,0.1972708044110029,0.0005542644482339806,0.07044433602488835,0.11950334834565761,-0.09230524246448105,-0.0855079986888612,0.15515949379667762
ILSVRC2012_val_00000131.JPEG,1,0,0,0.26854981377990894,-0.40040760397765707,-0.3936446879437339,-0.5399661212568483,-0.24988749007641847,-0.6522327922210465,-0.44916871294811095
ILSVRC2012_val_00000132.JPEG,1,0,0,-0.18671940207400234,0.8989031787563284,0.4046747979764132,0.5673331644224222,0.3424721354579723,1.0871016915950162,0.7851354715280209
ILSVRC2012_val_00000133.JPEG,1,0,0,0.27043031054159206,-0.47107811752318085,-0.5681324323008464,-0.434623835533203,-0.3098810489716683,-0.6760293123517559,-0.297920155247389
ILSVRC2012_val_00000134.JPEG,1,0,0,0.2715142169801191,-0.4442587124939385,-0.4424359656687617,-0.5728213152501955,-0.42349229333794747,-0.7307544289815403,-0.4991503325957313
ILSVRC2012_val_00000135.JPEG,1,0,0,0.09147417903181981,-0.08647086957481158,-0.0324073328587955,-0.26354035751239174,0.5191431599404982,0.5119250071628211,0.29794122981870413
ILSVRC2012_val_00000136.JPEG,0,0,0,0.22957294009202728,0.04421527861566821,-0.2907974883213295,-0.16236470675750025,-0.1363512404971102,-0.3270996442959827,-0.4501586240490834
ILSVRC2012_val_00000137.JPEG,0,1,0,0.09948948861189943,-0.13264816609074886,-0.04224417493058332,-0.3571132396304988,-0.06617638320385366,0.49032492919491,0.20618954298834152
ILSVRC2012_val_00000138.JPEG,1,0,0,0.23249603849229294,-0.02299226923405394,-0.10772773032208202,0.1825729286320977,-0.03423104148793648,-0.39099629483953213,-0.19936286380314927
ILSVRC2012_val_00000139.JPEG,1,0,0,0.219116707211982,-0.3222643088043186,-0.008712203077797444,-0.14361027553422404,-0.1507694738405068,-0.12789373364026493,0.11467452521261438
ILSVRC2012_val_00000140.JPEG,0,0,0,0.2661318337458518,-0.4156281587144996,-0.2726338911888972,-0.584659838087767,-0.438425360276433,-0.5956630092615017,-0.269220998409363
ILSVRC2012_val_00000141.JPEG,1,0,0,0.22681303723023258,-0.2397449652131259,0.05508071657759376,-0.24244884310417292,-0.21514625558042916,-0.2067504207437033,0.10091293163999883
ILSVRC2012_val_00000142.JPEG,1,0,0,0.2582544806815733,-0.3545008225879904,-0.42480849810675403,-0.23231416386642018,-0.28647541444350194,-0.48918586562537536,-0.5481628965165138
ILSVRC2012_val_00000143.JPEG,1,0,0,0.06360859753009253,0.5071977056723834,-0.029037345187766534,1.295803410693167,0.1736340717759685,0.29309228405715226,-0.04789819257101782
ILSVRC2012_val_00000144.JPEG,1,0,0,0.1587410087410095,-0.07093970898745433,-0.08493848290771737,-0.17741619049333732,0.18078543798635444,0.20214962640679335,0.25511147734317857
ILSVRC2012_val_00000145.JPEG,1,0,0,0.21674366890719524,0.14640211726555383,-0.30909357131846055,-0.4556300063818367,2.2768854788010695,-0.2369253974050715,-0.48648613792682927
ILSVRC2012_val_00000146.JPEG,0,0,0,0.22295171380503276,-0.2040990936174464,0.05217621784776006,-0.4573311734986455,0.23223908904360258,-0.172036862412045,-0.3988581269697094
ILSVRC2012_val_00000147.JPEG,1,0,0,0.25699011021130236,-0.12029898276175115,-0.32641352318484596,-0.4312271434390121,-0.3510792100696825,-0.5802009159121941,-0.03333849118548511
ILSVRC2012_val_00000148.JPEG,1,0,0,0.23513135999129597,-0.3623576831940963,-0.15046812745880014,-0.46977264240110994,-0.273919226687181,-0.22347311271706854,-0.3751270744856214
